filename,dbh,residual_dbh,fdbh,dab,residual_dab,fdab,buttress_h,height,pa,crown_vol,crown_depth,fname_noext,tag.x,tag6,tag.y,dbh_2019,species_code,species,priority,lianas_2011,lianas_2012,lianas_2013,lianas_2014,lianas_2015,lianas_2016,lianas_2017,lianas_2018,lianas_2019,lianas_2020,lianas_2021,lianas_2022,lianas_2023,lianas_2024,recorded_years,infested_years,first_inf,last_inf,H1_category,calc.dbh,dendroDiam,dendroHt,paintDiam,paintHt,crown,illumination,stemdead,DendroID,measure,date,fid,sbpltnm,quadrnt,lianas_2019_field,notes_2019,notes_2025,liana_tag_1,liana_tag_2,liana_tag_3,liana_tag_4,liana_tag_5,infestation_type,mode_l1,mode_l2,mode_l3,mode_l4,mode_l5,five_plus,x,y,priority_field,px,py,fid_tls,quadrnt_tls,dist,angle,x_tls,y_tls,x_aligned,y_aligned,lianas_2025,inf_2019,ever_post,H2_category,dbh_cm,crown_base_h,log_dbh,log_depth,log_area,log_vol,log_height,slenderness,log_slender,cbh_ratio,log_cbh
CORDBI_2868.txt,0.3417801514264105,4.3352778669977586e-4,NA,0.2675553238266361,1.169892083871181e-4,NA,6.58,19.38500010967252,0.720052000000002,0.8368835181931805,1.548000335693299,CORDBI_2868,2868,002868,2868,383,CORDBI,Cordia bicolor,low,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019,NA,NA,NA,other/uncertain,NA,NA,NA,381,1.3,NA,NA,alive,234403,NA,2024-04-22,735,65,3311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8490489910967,9.15316013884653,NA,679,233.6,735,3311,718.059858229,0.298888469933,-79.8490489910967,9.15316013884653,-6.822250502935049,25.15181117515604,NA,0,FALSE,remained uninfested,38.3,17.836999773979223,3.6454498961866,0.43696399202364816,-0.32843184735771014,-0.17807038401561953,2.9644995767804896,0.5061357730984993,-0.6809503194061105,0.9201444247131629,-0.08322463787578031
DIPOLE_2854.txt,0.812545995546261,0.0121235458669757,NA,0.619506880399948,2.7797476553523e-4,NA,4.12,38.25,274.250197,2080.22311168783,25.879,DIPOLE_2854,2854,002854,2854,645.2785791747826,DIPTPA,Dipteryx oleifera,low,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2017,2011,2017,Lost lianas (recently lost 2016–2018),659.9357389431866,NA,3.98,NA,3.78,4,5,alive,233409,118.85,2024-12-05,740,65,3312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8490973572235,9.15325867752043,NA,673.3,244.3,740,3312,716.25091972,0.315604464355,-79.8490973572235,9.15325867752043,-10.411930169162588,36.37466174712148,0,0,FALSE,remained uninfested,64.52785791747826,12.370999999999999,4.1670970362546464,3.2534318290098083,5.61404081747778,7.640230432177393,3.644143560272545,0.5927672362674147,-0.5229534759821012,0.32342483660130716,-1.1287885363918504
DIPOLE_684.txt,1.39226137542804,0.06409668937366,NA,0.837476456190673,9.3873883308678e-4,NA,5.02,41.778,551.636249499999,3052.1842469475,17.507,DIPOLE_684,684,000684,684,868.5059261617675,DIPTPA,Dipteryx oleifera,low,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,881.9932313083184,NA,5.9,NA,5.8,4,5,alive,3192,171.44,2024-12-20,741,91,4520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8469278328466,9.15461692664859,NA,906.2,402.9,741,4520,991.729222117,0.385894649387,-79.8469278328466,9.15461692664859,-15.578701989722845,-11.395627297762305,0,0,FALSE,remained uninfested,86.85059261617675,24.270999999999997,4.464189316108587,2.8626008009507955,6.312888860764954,8.023612759831051,3.7323698851884646,0.48103298712804,-0.7318194309201222,0.5809516970654411,-0.5430876631673424
DRYSTA_1071.txt,0.415543069728658,3.9872049523755e-4,NA,0.39558383389973,1.579206597227e-4,NA,2.02,28.518,120.691330499999,720.732914366,12.998,DRYSTA_1071,1071,001071,1071,404.5476061645765,DRYPST,Drypetes standleyi,low,NA,NA,NA,NA,NA,2,NA,4,0,1,1,2,1,0,2016;2018;2019,2016;2018,2016,2018,Lost lianas (recently lost 2016–2018),408.76893719235426,NA,1.4,NA,1.3,4,4,alive,232674,29.75,2024-12-17,445,82,4315,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8472888173527,9.15384518000785,NA,869.6,316.2,445,4315,925.303517771,0.316289761045,-79.8472888173527,9.15384518000785,-54.55687895580871,26.79109484567539,0,0,TRUE,gained infestation,40.45476061645765,15.520000000000001,3.7001843279627913,2.564795499472157,4.793236298680393,6.58026863088339,3.3505354668599274,0.7049355765659485,-0.34964886110286403,0.54421768707483,-0.6084059521048546
EUGEOE_141770.txt,0.27233192848445,4.9486203285223e-4,NA,0.262925498014184,1.7629442433463e-4,NA,1.96,23.6879998445511,64.4706429999993,426.299604942927,15.0320000648499,EUGEOE_141770,141770,141770,141770,286.6602143125246,EUGEOE,Eugenia oerstediana,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2014,2014,2014,Lost lianas (before 2016),293.4966141544033,NA,1.6,NA,1.3,4,3,alive,233176,52.04,2024-12-04,748,51,2409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8508312263044,9.15277358195172,NA,484.8,183.9,748,2409,518.507714504,0.330100115545,-79.8508312263044,9.15277358195172,-26.413127771695393,38.17049339095831,0,0,FALSE,remained uninfested,28.66602143125246,8.655999779701201,3.355712499119961,2.7101812664252876,4.1662099729039275,6.055142397059328,3.164968584236942,0.826344175502702,-0.19074391488301884,0.3654170819193214,-1.0067158875832325
GUADUM_235969.txt,0.517075101418375,0.00102194173882719,NA,0.451355639089048,1.8422942331735e-4,NA,5.2,30.095,149.50965,780.919589257667,12.394,GUADUM_235969,235969,235969,235969,508.2533098768364,GUATDU,Guatteria dumetorum,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,554.6691270346223,NA,3,NA,2.86,4,5,alive,233384,162.53,2024-11-07,759,11,505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8541742598853,9.15230930845392,NA,119.5,119.5,759,505,168.998520704,0.75293538739700006,-79.8541742598853,9.15230930845392,-27.613560052821754,30.698829538571506,0,0,FALSE,remained uninfested,50.82533098768364,17.701,3.9283948717939166,2.517212484539916,5.0073609392425595,6.6604721858421065,3.404359044999734,0.5921260012510855,-0.5240358267941824,0.5881707924904469,-0.5307379098407148
GUADUM_5631.txt,0.647374762248821,0.00117789873836813,NA,0.530313038929001,5.1619205057745e-4,NA,4.78,31.917,128.7078135,381.4376513965,9.886,GUADUM_5631,5631,005631,5631,627.5915738171744,GUATDU,Guatteria dumetorum,low,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2018;2019,2011;2015,2011,2015,Lost lianas (before 2016),673.6751360208925,NA,3.1,NA,2.8,4,5,alive,233953,63.87,2024-11-21,761,28,1604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8522089670355,9.15191027695154,NA,336.9,83.1,761,1604,346.997435149,0.209370584016,-79.8522089670355,9.15191027695154,2.467757613021522,82.74602310262264,0,0,FALSE,remained uninfested,62.75915738171744,22.031000000000002,4.139304501734508,2.2911196148847677,4.8575448237149566,5.943947407215007,3.463138783202339,0.5085632333441404,-0.6761657185321693,0.6902591095654353,-0.37068823077191065
GUAGUI_365.txt,0.386598969885228,6.6188409736481e-4,NA,0.381102567067042,1.5957047222106e-4,NA,3.82,25.647,96.4238290000003,559.648926578333,18.327,GUAGUI_365,365,000365,365,409.3642699105461,GUARGU,Guarea guidonia,low,NA,NA,NA,NA,NA,1,NA,0,0,0,1,0,1,1,2016;2018;2019,2016,2016,2016,Lost lianas (recently lost 2016–2018),452.69025394909784,NA,1.4,NA,1.3,4,3,alive,232826,182.33,2024-12-17,758,94,4716,0,NA,Very highly infested,40301,01470761,NA,NA,NA,Both,NA,NA,NA,NA,NA,twining,-79.8466444237192,9.15391282168666,completed,940.1,326.2,758,4716,995.085147111,0.301522985397,-79.8466444237192,9.15391282168666,-24.633402055365877,-22.518900271468222,2,0,TRUE,gained infestation,40.93642699105461,7.319999999999997,3.712020302146423,2.90837538233574,4.568753359867067,6.327309670310267,3.2444266057122064,0.6265080243960802,-0.4675936964342164,0.2854134986548133,-1.2538162777389865
GUAPST_92240.txt,0.25140466325801464,2.63318724658107e-4,NA,0.20644641570411543,9.605484861032026e-5,NA,2.56,19.61499905586238,10.826363499999928,22.44459894494412,8.803998947143509,GUAPST_92240,92240,092240,92240,249.5397066337324,GUAPST,Guapira standleyana,low,1,0,0,1,2,1,1,1,0,0,0,3,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2014;2015;2016;2017;2018,2011,2018,Lost lianas (recently lost 2016–2018),254.75094285676735,NA,1.5,NA,1.3,4,3,alive,233161,64,2024-12-04,472,65,3311,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8491842711155,9.15322194317599,NA,663.9,239.9,472,3311,705.914456574,0.314287050306,-79.8491842711155,9.15322194317599,-20.283801051249043,33.99949692533772,1,0,TRUE,gained infestation,24.95397066337324,10.811000108718872,3.217032954359912,2.175206044075783,2.381984224386011,3.111050003726922,2.976294531528065,0.7860472115026064,-0.24073842283184743,0.5511598587351327,-0.5957303871611109
GUARGU_1081.txt,0.4158309271166008,8.925836173492902e-4,NA,0.3477715899385418,1.691189833207803e-4,NA,3.04,13.94299983978271,34.42861600000014,141.5092190309415,10.676999568939198,GUARGU_1081,1081,001081,1081,359,GUARGU,Guarea guidonia,low,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019,NA,NA,NA,other/uncertain,NA,NA,NA,359,3.6,NA,NA,alive,234174,NA,2024-05-23,755,82,4314,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8473252504358,9.15359129073788,NA,866.6,288,755,4314,913.202912829,0.288387439281,-79.8473252504358,9.15359129073788,-26.73195022122445,30.095301681921796,NA,0,FALSE,remained uninfested,35.9,3.266000270843511,3.580737295494233,2.3680918548233256,3.538888079040317,4.952364867123113,2.6349775787220073,0.38838439665132896,-0.9457597167722258,0.2342394254014715,-1.4514115012455344
